"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","TMAX","TMIN"
"USW00014846","SANDUSKY, OH US","2014-01-21",,,"0.00",,"19","9"
"USW00014846","SANDUSKY, OH US","2014-01-22",,,"0.00",,"11","-3"
"USW00014846","SANDUSKY, OH US","2014-01-23",,,"0.00",,"12","2"
"USW00014846","SANDUSKY, OH US","2014-01-24",,,"0.00",,"19","-2"
"USW00014846","SANDUSKY, OH US","2014-01-25",,,"0.00",,"31","11"
"USW00014846","SANDUSKY, OH US","2014-01-26",,,"0.00",,"37","6"
"USW00014846","SANDUSKY, OH US","2014-01-27",,,"0.00",,"39","-2"
"USW00014846","SANDUSKY, OH US","2014-01-28",,,"0.00",,"6","-8"
"USW00014846","SANDUSKY, OH US","2014-01-29",,,"0.00",,"17","-1"
"USW00014846","SANDUSKY, OH US","2014-01-30",,,"0.00",,"31","11"
"USW00014846","SANDUSKY, OH US","2014-01-31",,,"0.00",,"36","30"
"USW00014846","SANDUSKY, OH US","2014-02-01",,,"0.76",,"41","30"
"USW00014846","SANDUSKY, OH US","2014-02-02",,,"0.00",,"34","24"
"USW00014846","SANDUSKY, OH US","2014-02-03",,,"0.05",,"28","9"
"USW00014846","SANDUSKY, OH US","2014-02-04",,,"0.00",,"26","8"
"USW00014846","SANDUSKY, OH US","2014-02-05",,,"0.00",,"25","12"
"USW00014846","SANDUSKY, OH US","2014-02-06",,,"0.00",,"21","-1"
"USW00014846","SANDUSKY, OH US","2014-02-07",,,"0.00",,"11","-4"
"USW00014846","SANDUSKY, OH US","2014-02-08",,,"0.00",,"19","4"
"USW00014846","SANDUSKY, OH US","2014-02-09",,,"0.01",,"22","15"
"USW00014846","SANDUSKY, OH US","2014-02-10",,,"0.00",,"19","5"
"USW00014846","SANDUSKY, OH US","2014-02-11",,,"0.00",,"15","2"
"USW00014846","SANDUSKY, OH US","2014-02-12",,,"0.03",,"24","-4"
"USW00014846","SANDUSKY, OH US","2014-02-13",,,"0.01",,"28","9"
"USW00014846","SANDUSKY, OH US","2014-02-14",,,"0.01",,"33","20"
"USW00014846","SANDUSKY, OH US","2014-02-15",,,"0.00",,"21","11"
"USW00014846","SANDUSKY, OH US","2014-02-16",,,"0.00",,"23","9"
"USW00014846","SANDUSKY, OH US","2014-02-17",,,"0.00",,"33","4"
"USW00014846","SANDUSKY, OH US","2014-02-18",,,"0.01",,"47","26"
"USW00014846","SANDUSKY, OH US","2014-02-19",,,"0.00",,"47","31"
"USW00014846","SANDUSKY, OH US","2014-02-20",,,"0.67",,"56","25"
"USW00014846","SANDUSKY, OH US","2014-02-21",,,"0.01",,"48","36"
"USW00014846","SANDUSKY, OH US","2014-02-22",,,"0.00",,,"35"
"USW00014846","SANDUSKY, OH US","2014-02-23",,,"0.00",,"36","24"
"USW00014846","SANDUSKY, OH US","2014-02-24",,,"0.00",,"27","21"
"USW00014846","SANDUSKY, OH US","2014-02-25",,,"0.00",,"24","16"
"USW00014846","SANDUSKY, OH US","2014-02-26",,,"0.00",,"18","11"
"USW00014846","SANDUSKY, OH US","2014-02-27",,,"0.00",,"19","9"
"USW00014846","SANDUSKY, OH US","2014-02-28",,,"0.00",,"26","5"
"USW00014846","SANDUSKY, OH US","2014-03-01",,,"0.00",,"42","19"
"USW00014846","SANDUSKY, OH US","2014-03-02",,,"0.00",,"20","12"
"USW00014846","SANDUSKY, OH US","2014-03-03",,,"0.00",,"14","3"
"USW00014846","SANDUSKY, OH US","2014-03-04",,,"0.00",,"22","3"
"USW00014846","SANDUSKY, OH US","2014-03-05",,,"0.00",,"27","17"
"USW00014846","SANDUSKY, OH US","2014-03-06",,,"0.00",,"28","17"
"USW00014846","SANDUSKY, OH US","2014-03-07",,,"0.01",,"43","18"
"USW00014846","SANDUSKY, OH US","2014-03-08",,,"0.07",,"37","22"
"USW00014846","SANDUSKY, OH US","2014-03-09",,,"0.06",,"39","22"
"USW00014846","SANDUSKY, OH US","2014-03-10",,,"0.00",,"55","38"
"USW00014846","SANDUSKY, OH US","2014-03-11",,,"0.00",,"53","36"
"USW00014846","SANDUSKY, OH US","2014-03-12",,,"0.01",,"37","14"
"USW00014846","SANDUSKY, OH US","2014-03-13",,,"0.07",,"31","11"
"USW00014846","SANDUSKY, OH US","2014-03-14",,,"0.34",,"57","31"
"USW00014846","SANDUSKY, OH US","2014-03-15",,,"0.00",,"42","29"
"USW00014846","SANDUSKY, OH US","2014-03-16",,,"0.00",,"29","19"
"USW00014846","SANDUSKY, OH US","2014-03-17",,,"0.00",,"30","17"
"USW00014846","SANDUSKY, OH US","2014-03-18",,,"0.00",,"40","24"
"USW00014846","SANDUSKY, OH US","2014-03-19",,,"0.15",,"52","34"
"USW00014846","SANDUSKY, OH US","2014-03-20",,,"0.00",,"41","33"
"USW00014846","SANDUSKY, OH US","2014-03-21",,,"0.01",,"54","27"
"USW00014846","SANDUSKY, OH US","2014-03-22",,,"0.00",,"56","34"
"USW00014846","SANDUSKY, OH US","2014-03-23",,,"0.00",,"34","22"
"USW00014846","SANDUSKY, OH US","2014-03-24",,,"0.00",,"32","21"
"USW00014846","SANDUSKY, OH US","2014-03-25",,,"0.01",,"34","20"
"USW00014846","SANDUSKY, OH US","2014-03-26",,,"0.00",,"30","19"
"USW00014846","SANDUSKY, OH US","2014-03-27",,,"0.15",,"52","29"
"USW00014846","SANDUSKY, OH US","2014-03-28",,,"0.02",,"55","38"
"USW00014846","SANDUSKY, OH US","2014-03-29",,,"0.05",,"38","32"
"USW00014846","SANDUSKY, OH US","2014-03-30",,,"0.00",,"46","31"
"USW00014846","SANDUSKY, OH US","2014-03-31",,,"0.00",,"51","32"
"USW00014846","SANDUSKY, OH US","2014-04-01",,,"0.00",,"68","44"
"USW00014846","SANDUSKY, OH US","2014-04-02",,,"0.00",,"45","37"
"USW00014846","SANDUSKY, OH US","2014-04-03",,,"1.45",,"38","34"
"USW00014846","SANDUSKY, OH US","2014-04-04",,,"0.25",,"60","37"
"USW00014846","SANDUSKY, OH US","2014-04-05",,,"0.00",,"49","34"
"USW00014846","SANDUSKY, OH US","2014-04-06",,,"0.00",,"51","32"
"USW00014846","SANDUSKY, OH US","2014-04-07",,,"0.78",,"43","37"
"USW00014846","SANDUSKY, OH US","2014-04-08",,,"0.09",,"55","41"
"USW00014846","SANDUSKY, OH US","2014-04-09",,,"0.00",,"51","41"
"USW00014846","SANDUSKY, OH US","2014-04-10",,,"0.18",,"73","46"
"USW00014846","SANDUSKY, OH US","2014-04-11",,,"0.01",,"57","49"
"USW00014846","SANDUSKY, OH US","2014-04-12",,,"0.00",,"74","49"
"USW00014846","SANDUSKY, OH US","2014-04-13",,,"0.00",,"78","65"
"USW00014846","SANDUSKY, OH US","2014-04-14",,,"0.65",,"72","35"
"USW00014846","SANDUSKY, OH US","2014-04-15",,,"0.07",,"35","29"
"USW00014846","SANDUSKY, OH US","2014-04-16",,,"0.01",,"41","25"
"USW00014846","SANDUSKY, OH US","2014-04-17",,,"0.00",,"67","37"
"USW00014846","SANDUSKY, OH US","2014-04-18",,,"0.00",,"60","41"
"USW00014846","SANDUSKY, OH US","2014-04-19",,,"0.00",,"49","39"
"USW00014846","SANDUSKY, OH US","2014-04-20",,,"0.00",,"55","41"
"USW00014846","SANDUSKY, OH US","2014-04-21",,,"0.00",,"77","47"
"USW00014846","SANDUSKY, OH US","2014-04-22",,,"0.01",,"61","43"
"USW00014846","SANDUSKY, OH US","2014-04-23",,,"0.00",,"52","42"
"USW00014846","SANDUSKY, OH US","2014-04-24",,,"0.00",,"51","43"
"USW00014846","SANDUSKY, OH US","2014-04-25",,,"0.27",,"55","46"
"USW00014846","SANDUSKY, OH US","2014-04-26",,,"0.00",,"55","40"
"USW00014846","SANDUSKY, OH US","2014-04-27",,,"0.00",,"47","40"
"USW00014846","SANDUSKY, OH US","2014-04-28",,,"0.18",,"48","45"
"USW00014846","SANDUSKY, OH US","2014-04-29",,,"0.64",,"76","48"
"USW00014846","SANDUSKY, OH US","2014-04-30",,,"0.24",,"60","54"
"USW00014846","SANDUSKY, OH US","2014-05-01",,,"0.00",,"58","45"
"USW00014846","SANDUSKY, OH US","2014-05-02",,,"0.00",,"55","47"
"USW00014846","SANDUSKY, OH US","2014-05-03",,,"0.05",,"64","49"
"USW00014846","SANDUSKY, OH US","2014-05-04",,,"0.00",,"58","47"
"USW00014846","SANDUSKY, OH US","2014-05-05",,,"0.00",,"51","42"
"USW00014846","SANDUSKY, OH US","2014-05-06",,,"0.00",,"54","44"
"USW00014846","SANDUSKY, OH US","2014-05-07",,,"0.23",,"61","48"
"USW00014846","SANDUSKY, OH US","2014-05-08",,,"0.00",,"86","52"
"USW00014846","SANDUSKY, OH US","2014-05-09",,,"0.19",,"79","60"
"USW00014846","SANDUSKY, OH US","2014-05-10",,,"0.00",,"68","56"
"USW00014846","SANDUSKY, OH US","2014-05-11",,,"0.00",,"79","51"
"USW00014846","SANDUSKY, OH US","2014-05-12",,,"1.10",,"73","63"
"USW00014846","SANDUSKY, OH US","2014-05-13",,,"0.05",,"88","67"
"USW00014846","SANDUSKY, OH US","2014-05-14",,,"0.79",,"70","53"
"USW00014846","SANDUSKY, OH US","2014-05-15",,,"1.10",,"68","47"
"USW00014846","SANDUSKY, OH US","2014-05-16",,,"0.00",,"52","41"
"USW00014846","SANDUSKY, OH US","2014-05-17",,,"0.33",,"56","44"
"USW00014846","SANDUSKY, OH US","2014-05-18",,,"0.01",,"65","41"
"USW00014846","SANDUSKY, OH US","2014-05-19",,,"0.00",,"66","47"
"USW00014846","SANDUSKY, OH US","2014-05-20",,,"0.04",,"78","56"
"USW00014846","SANDUSKY, OH US","2014-05-21",,,"0.88",,"80","63"
"USW00014846","SANDUSKY, OH US","2014-05-22",,,"0.00",,"70","60"
"USW00014846","SANDUSKY, OH US","2014-05-23",,,"0.00",,"68","55"
"USW00014846","SANDUSKY, OH US","2014-05-24",,,"0.00",,"74","52"
"USW00014846","SANDUSKY, OH US","2014-05-25",,,"0.00",,"77","58"
"USW00014846","SANDUSKY, OH US","2014-05-26",,,"0.00",,"86","62"
"USW00014846","SANDUSKY, OH US","2014-05-27",,,"0.24",,"86","71"
"USW00014846","SANDUSKY, OH US","2014-05-28",,,"0.02",,"73","63"
"USW00014846","SANDUSKY, OH US","2014-05-29",,,"0.00",,"66","59"
"USW00014846","SANDUSKY, OH US","2014-05-30",,,"0.00",,"70","56"
"USW00014846","SANDUSKY, OH US","2014-05-31",,,"0.00",,"71","58"
"USW00014846","SANDUSKY, OH US","2014-06-01",,,"0.00",,"79","58"
"USW00014846","SANDUSKY, OH US","2014-06-02",,,"0.01",,"83","72"
"USW00014846","SANDUSKY, OH US","2014-06-03",,,"0.02",,"86","71"
"USW00014846","SANDUSKY, OH US","2014-06-04",,,"0.10",,"71","61"
"USW00014846","SANDUSKY, OH US","2014-06-05",,,"0.05",,"72","60"
"USW00014846","SANDUSKY, OH US","2014-06-06",,,"0.00",,"74","55"
"USW00014846","SANDUSKY, OH US","2014-06-07",,,"0.00",,"77","59"
"USW00014846","SANDUSKY, OH US","2014-06-08",,,"0.00",,"71","63"
"USW00014846","SANDUSKY, OH US","2014-06-09",,,"0.06",,"70","62"
"USW00014846","SANDUSKY, OH US","2014-06-10",,,"0.16",,"73","63"
"USW00014846","SANDUSKY, OH US","2014-06-11",,,"0.05",,"79","66"
"USW00014846","SANDUSKY, OH US","2014-06-12",,,"0.00",,"77","67"
"USW00014846","SANDUSKY, OH US","2014-06-13",,,"0.01",,"74","61"
"USW00014846","SANDUSKY, OH US","2014-06-14",,,"0.00",,"71","53"
"USW00014846","SANDUSKY, OH US","2014-06-15",,,"0.00",,"79","57"
"USW00014846","SANDUSKY, OH US","2014-06-16",,,"0.00",,"86","73"
"USW00014846","SANDUSKY, OH US","2014-06-17",,,"0.00",,"91","73"
"USW00014846","SANDUSKY, OH US","2014-06-18",,,"0.13",,"84","69"
"USW00014846","SANDUSKY, OH US","2014-06-19",,,"0.45",,"72","69"
"USW00014846","SANDUSKY, OH US","2014-06-20",,,"0.66",,"73","63"
"USW00014846","SANDUSKY, OH US","2014-06-21",,,"0.00",,"73","63"
"USW00014846","SANDUSKY, OH US","2014-06-22",,,"0.00",,"76","65"
"USW00014846","SANDUSKY, OH US","2014-06-23",,,"0.45",,"88","66"
"USW00014846","SANDUSKY, OH US","2014-06-24",,,"0.23",,"85","70"
"USW00014846","SANDUSKY, OH US","2014-06-25",,,"0.04",,"76","68"
"USW00014846","SANDUSKY, OH US","2014-06-26",,,"0.00",,"77","67"
"USW00014846","SANDUSKY, OH US","2014-06-27",,,"0.00",,"79","65"
"USW00014846","SANDUSKY, OH US","2014-06-28",,,"0.00",,"87","68"
"USW00014846","SANDUSKY, OH US","2014-06-29",,,"0.01",,"86","73"
"USW00014846","SANDUSKY, OH US","2014-06-30",,,"0.00",,"88","73"
"USW00014846","SANDUSKY, OH US","2014-07-01",,,"0.00",,"87","73"
"USW00014846","SANDUSKY, OH US","2014-07-02",,,"0.00",,"85","73"
"USW00014846","SANDUSKY, OH US","2014-07-03",,,"0.00",,"73","63"
"USW00014846","SANDUSKY, OH US","2014-07-04",,,"0.00",,"75","58"
"USW00014846","SANDUSKY, OH US","2014-07-05",,,"0.00",,"78","57"
"USW00014846","SANDUSKY, OH US","2014-07-06",,,"0.00",,"81","63"
"USW00014846","SANDUSKY, OH US","2014-07-07",,,"0.00",,"85","72"
"USW00014846","SANDUSKY, OH US","2014-07-08",,,"0.85",,"82","68"
"USW00014846","SANDUSKY, OH US","2014-07-09",,,"0.44",,"76","65"
"USW00014846","SANDUSKY, OH US","2014-07-10",,,"0.00",,"76","63"
"USW00014846","SANDUSKY, OH US","2014-07-11",,,"0.00",,"77","61"
"USW00014846","SANDUSKY, OH US","2014-07-12",,,"0.00",,"85","68"
"USW00014846","SANDUSKY, OH US","2014-07-13",,,"0.02",,"84","74"
"USW00014846","SANDUSKY, OH US","2014-07-14",,,"0.00",,"83","69"
"USW00014846","SANDUSKY, OH US","2014-07-15",,,"0.00",,"73","65"
"USW00014846","SANDUSKY, OH US","2014-07-16",,,"0.00",,"69","55"
"USW00014846","SANDUSKY, OH US","2014-07-17",,,"0.00",,"76","59"
"USW00014846","SANDUSKY, OH US","2014-07-18",,,"0.00",,"77","59"
"USW00014846","SANDUSKY, OH US","2014-07-19",,,"0.37",,"71","64"
"USW00014846","SANDUSKY, OH US","2014-07-20",,,"0.01",,"77","63"
"USW00014846","SANDUSKY, OH US","2014-07-21",,,"0.00",,"80","63"
"USW00014846","SANDUSKY, OH US","2014-07-22",,,"0.00",,"90","67"
"USW00014846","SANDUSKY, OH US","2014-07-23",,,"0.81",,"78","65"
"USW00014846","SANDUSKY, OH US","2014-07-24",,,"0.00",,"73","62"
"USW00014846","SANDUSKY, OH US","2014-07-25",,,"0.03",,"77","57"
"USW00014846","SANDUSKY, OH US","2014-07-26",,,"0.05",,"81","64"
"USW00014846","SANDUSKY, OH US","2014-07-27",,,"0.26",,"83","66"
"USW00014846","SANDUSKY, OH US","2014-07-28",,,"0.11",,"71","62"
"USW00014846","SANDUSKY, OH US","2014-07-29",,,"0.00",,"71","61"
"USW00014846","SANDUSKY, OH US","2014-07-30",,,"0.08",,"74","59"
"USW00014846","SANDUSKY, OH US","2014-07-31",,,"0.03",,"80","58"
"USW00014846","SANDUSKY, OH US","2014-08-01",,,"0.02",,"82","64"
"USW00014846","SANDUSKY, OH US","2014-08-02",,,"0.03",,"75","63"
"USW00014846","SANDUSKY, OH US","2014-08-03",,,"0.06",,"79","63"
"USW00014846","SANDUSKY, OH US","2014-08-04",,,"0.02",,"84","64"
"USW00014846","SANDUSKY, OH US","2014-08-05",,,"0.03",,"76","67"
"USW00014846","SANDUSKY, OH US","2014-08-06",,,"0.02",,"76","70"
"USW00014846","SANDUSKY, OH US","2014-08-07",,,"0.01",,"79","61"
"USW00014846","SANDUSKY, OH US","2014-08-08",,,"0.01",,"77","62"
"USW00014846","SANDUSKY, OH US","2014-08-09",,,"0.00",,"77","62"
"USW00014846","SANDUSKY, OH US","2014-08-10",,,"0.00",,"79","69"
"USW00014846","SANDUSKY, OH US","2014-08-11",,,"0.16",,"75","69"
"USW00014846","SANDUSKY, OH US","2014-08-12",,,"0.03",,"79","66"
"USW00014846","SANDUSKY, OH US","2014-08-13",,,"0.02",,"76","62"
"USW00014846","SANDUSKY, OH US","2014-08-14",,,"0.01",,"70","61"
"USW00014846","SANDUSKY, OH US","2014-08-15",,,"0.01",,"74","53"
"USW00014846","SANDUSKY, OH US","2014-08-16",,,"0.01",,"81","55"
"USW00014846","SANDUSKY, OH US","2014-08-17",,,"0.00",,"74","67"
"USW00014846","SANDUSKY, OH US","2014-08-18",,,"0.02",,"76","68"
"USW00014846","SANDUSKY, OH US","2014-08-19",,,"0.01",,"87","63"
"USW00014846","SANDUSKY, OH US","2014-08-20",,,"0.01",,"84","68"
"USW00014846","SANDUSKY, OH US","2014-08-21",,,"0.00",,"82","69"
"USW00014846","SANDUSKY, OH US","2014-08-22",,,"0.01",,"81","71"
"USW00014846","SANDUSKY, OH US","2014-08-23",,,"0.01",,"78","72"
"USW00014846","SANDUSKY, OH US","2014-08-24",,,"0.00",,"78","69"
"USW00014846","SANDUSKY, OH US","2014-08-25",,,"0.00",,"83","68"
"USW00014846","SANDUSKY, OH US","2014-08-26",,,"0.00",,"91","72"
"USW00014846","SANDUSKY, OH US","2014-08-27",,,"0.00",,"77","70"
"USW00014846","SANDUSKY, OH US","2014-08-28",,,"0.00",,"71","61"
"USW00014846","SANDUSKY, OH US","2014-08-29",,,"0.00",,"80","58"
"USW00014846","SANDUSKY, OH US","2014-08-30",,,"0.00",,"88","71"
"USW00014846","SANDUSKY, OH US","2014-08-31",,,"0.00",,"84","73"
"USW00014846","SANDUSKY, OH US","2014-09-01",,,"0.00",,"87","70"
"USW00014846","SANDUSKY, OH US","2014-09-02",,,"0.12",,"79","67"
"USW00014846","SANDUSKY, OH US","2014-09-03",,,"0.02",,"82","64"
"USW00014846","SANDUSKY, OH US","2014-09-04",,,"0.00",,"89","66"
"USW00014846","SANDUSKY, OH US","2014-09-05",,,"0.06",,"93","71"
"USW00014846","SANDUSKY, OH US","2014-09-06",,,"0.18",,"72","64"
"USW00014846","SANDUSKY, OH US","2014-09-07",,,"0.02",,"74","58"
"USW00014846","SANDUSKY, OH US","2014-09-08",,,"0.02",,"76","57"
"USW00014846","SANDUSKY, OH US","2014-09-09",,,"0.02",,"77","65"
"USW00014846","SANDUSKY, OH US","2014-09-10",,,"1.77",,"77","67"
"USW00014846","SANDUSKY, OH US","2014-09-11",,,"0.21",,"74","58"
"USW00014846","SANDUSKY, OH US","2014-09-12",,,"0.01",,"64","58"
"USW00014846","SANDUSKY, OH US","2014-09-13",,,"0.00",,"60","55"
"USW00014846","SANDUSKY, OH US","2014-09-14",,,"0.00",,"63","47"
"USW00014846","SANDUSKY, OH US","2014-09-15",,,"0.22",,"65","50"
"USW00014846","SANDUSKY, OH US","2014-09-16",,,"0.00",,"64","53"
"USW00014846","SANDUSKY, OH US","2014-09-17",,,"0.00",,"67","47"
"USW00014846","SANDUSKY, OH US","2014-09-18",,,"0.00",,"68","52"
"USW00014846","SANDUSKY, OH US","2014-09-19",,,"0.00",,"67","53"
"USW00014846","SANDUSKY, OH US","2014-09-20",,,"0.06",,"81","57"
"USW00014846","SANDUSKY, OH US","2014-09-21",,,"0.21",,"72","58"
"USW00014846","SANDUSKY, OH US","2014-09-22",,,"0.00",,"62","51"
"USW00014846","SANDUSKY, OH US","2014-09-23",,,"0.00",,"69","46"
"USW00014846","SANDUSKY, OH US","2014-09-24",,,"0.00",,"72","53"
"USW00014846","SANDUSKY, OH US","2014-09-25",,,"0.00",,"70","53"
"USW00014846","SANDUSKY, OH US","2014-09-26",,,"0.00",,"72","52"
"USW00014846","SANDUSKY, OH US","2014-09-27",,,"0.00",,"72","54"
"USW00014846","SANDUSKY, OH US","2014-09-28",,,"0.00",,"73","55"
"USW00014846","SANDUSKY, OH US","2014-09-29",,,"0.00",,"74","57"
"USW00014846","SANDUSKY, OH US","2014-09-30",,,"0.23",,"66","58"
"USW00014846","SANDUSKY, OH US","2014-10-01",,,"0.00",,"67","57"
"USW00014846","SANDUSKY, OH US","2014-10-02",,,"0.01",,"82","52"
"USW00014846","SANDUSKY, OH US","2014-10-03",,,"0.34",,"71","53"
"USW00014846","SANDUSKY, OH US","2014-10-04",,,"0.05",,"53","42"
"USW00014846","SANDUSKY, OH US","2014-10-05",,,"0.00",,"56","43"
"USW00014846","SANDUSKY, OH US","2014-10-06",,,"0.28",,"62","49"
"USW00014846","SANDUSKY, OH US","2014-10-07",,,"0.34",,"58","49"
"USW00014846","SANDUSKY, OH US","2014-10-08",,,"0.00",,"63","49"
"USW00014846","SANDUSKY, OH US","2014-10-09",,,"0.00",,"60","46"
"USW00014846","SANDUSKY, OH US","2014-10-10",,,"0.00",,"57","44"
"USW00014846","SANDUSKY, OH US","2014-10-11",,,"0.00",,"56","42"
"USW00014846","SANDUSKY, OH US","2014-10-12",,,"0.00",,"60","39"
"USW00014846","SANDUSKY, OH US","2014-10-13",,,"0.09",,"76","56"
"USW00014846","SANDUSKY, OH US","2014-10-14",,,"0.34",,"77","59"
"USW00014846","SANDUSKY, OH US","2014-10-15",,,"0.08",,"65","55"
"USW00014846","SANDUSKY, OH US","2014-10-16",,,"0.12",,"64","55"
"USW00014846","SANDUSKY, OH US","2014-10-17",,,"0.01",,"68","54"
"USW00014846","SANDUSKY, OH US","2014-10-18",,,"0.06",,"55","47"
"USW00014846","SANDUSKY, OH US","2014-10-19",,,"0.00",,"53","38"
"USW00014846","SANDUSKY, OH US","2014-10-20",,,"0.11",,"58","47"
"USW00014846","SANDUSKY, OH US","2014-10-21",,,"0.07",,"54","47"
"USW00014846","SANDUSKY, OH US","2014-10-22",,,"0.00",,"54","46"
"USW00014846","SANDUSKY, OH US","2014-10-23",,,"0.00",,"54","43"
"USW00014846","SANDUSKY, OH US","2014-10-24",,,"0.00",,"61","41"
"USW00014846","SANDUSKY, OH US","2014-10-25",,,"0.00",,"70","51"
"USW00014846","SANDUSKY, OH US","2014-10-26",,,"0.00",,"62","44"
"USW00014846","SANDUSKY, OH US","2014-10-27",,,"0.00",,"78","42"
"USW00014846","SANDUSKY, OH US","2014-10-28",,,"0.03",,"72","51"
"USW00014846","SANDUSKY, OH US","2014-10-29",,,"0.00",,"54","41"
"USW00014846","SANDUSKY, OH US","2014-10-30",,,"0.00",,"49","39"
"USW00014846","SANDUSKY, OH US","2014-10-31",,,"0.52",,"47","41"
"USW00014846","SANDUSKY, OH US","2014-11-01",,,"0.01",,"42","38"
"USW00014846","SANDUSKY, OH US","2014-11-02",,,"0.00",,"47","35"
"USW00014846","SANDUSKY, OH US","2014-11-03",,,"0.00",,"62","37"
"USW00014846","SANDUSKY, OH US","2014-11-04",,,"0.05",,"62","49"
"USW00014846","SANDUSKY, OH US","2014-11-05",,,"0.00",,"59","43"
"USW00014846","SANDUSKY, OH US","2014-11-06",,,"0.25",,"51","44"
"USW00014846","SANDUSKY, OH US","2014-11-07",,,"0.00",,"45","35"
"USW00014846","SANDUSKY, OH US","2014-11-08",,,"0.01",,"47","35"
"USW00014846","SANDUSKY, OH US","2014-11-09",,,"0.00",,"48","37"
"USW00014846","SANDUSKY, OH US","2014-11-10",,,"0.00",,"63","45"
"USW00014846","SANDUSKY, OH US","2014-11-11",,,"0.02",,"67","42"
"USW00014846","SANDUSKY, OH US","2014-11-12",,,"0.00",,"42","33"
"USW00014846","SANDUSKY, OH US","2014-11-13",,,"0.00",,"35","27"
"USW00014846","SANDUSKY, OH US","2014-11-14",,,"0.00",,"35","21"
"USW00014846","SANDUSKY, OH US","2014-11-15",,,"0.00",,"34","24"
"USW00014846","SANDUSKY, OH US","2014-11-16",,,"0.00",,"35","30"
"USW00014846","SANDUSKY, OH US","2014-11-17",,,"0.01",,"32","15"
"USW00014846","SANDUSKY, OH US","2014-11-18",,,"0.00",,"19","11"
"USW00014846","SANDUSKY, OH US","2014-11-19",,,"0.00",,"36","13"
"USW00014846","SANDUSKY, OH US","2014-11-20",,,"0.00",,"28","23"
"USW00014846","SANDUSKY, OH US","2014-11-21",,,"0.00",,"27","18"
"USW00014846","SANDUSKY, OH US","2014-11-22",,,"0.01",,"51","20"
"USW00014846","SANDUSKY, OH US","2014-11-23",,,"0.32",,"58","44"
"USW00014846","SANDUSKY, OH US","2014-11-24",,,"0.18",,"62","38"
"USW00014846","SANDUSKY, OH US","2014-11-25",,,"0.00",,"38","31"
"USW00014846","SANDUSKY, OH US","2014-11-26",,,"0.00",,"35","31"
"USW00014846","SANDUSKY, OH US","2014-11-27",,,"0.00",,"35","29"
"USW00014846","SANDUSKY, OH US","2014-11-28",,,"0.00",,"32","19"
"USW00014846","SANDUSKY, OH US","2014-11-29",,,"0.00",,"52","32"
"USW00014846","SANDUSKY, OH US","2014-11-30",,,"0.09",,"64","45"
"USW00014846","SANDUSKY, OH US","2014-12-01",,,"0.02",,"47","28"
"USW00014846","SANDUSKY, OH US","2014-12-02",,,"0.00",,"34","28"
"USW00014846","SANDUSKY, OH US","2014-12-03",,,"0.00",,"41","29"
"USW00014846","SANDUSKY, OH US","2014-12-04",,,"0.00",,"36","27"
"USW00014846","SANDUSKY, OH US","2014-12-05",,,"0.10",,"40","34"
"USW00014846","SANDUSKY, OH US","2014-12-06",,,"0.47",,"39","34"
"USW00014846","SANDUSKY, OH US","2014-12-07",,,"0.00",,"38","33"
"USW00014846","SANDUSKY, OH US","2014-12-08",,,"0.00",,"48","34"
"USW00014846","SANDUSKY, OH US","2014-12-09",,,"0.00",,"41","36"
"USW00014846","SANDUSKY, OH US","2014-12-10",,,"0.00",,"36","28"
"USW00014846","SANDUSKY, OH US","2014-12-11",,,"0.00",,"39","24"
"USW00014846","SANDUSKY, OH US","2014-12-12",,,"0.02",,"34","27"
"USW00014846","SANDUSKY, OH US","2014-12-13",,,"0.00",,"45","31"
"USW00014846","SANDUSKY, OH US","2014-12-14",,,"0.00",,"50","42"
"USW00014846","SANDUSKY, OH US","2014-12-15",,,"0.08",,"52","38"
"USW00014846","SANDUSKY, OH US","2014-12-16",,,"0.30",,"49","41"
"USW00014846","SANDUSKY, OH US","2014-12-17",,,"0.00",,"43","30"
"USW00014846","SANDUSKY, OH US","2014-12-18",,,"0.00",,"32","30"
"USW00014846","SANDUSKY, OH US","2014-12-19",,,"0.00",,"31","29"
"USW00014846","SANDUSKY, OH US","2014-12-20",,,"0.00",,"32","27"
"USW00014846","SANDUSKY, OH US","2014-12-21",,,"0.00",,"36","27"
"USW00014846","SANDUSKY, OH US","2014-12-22",,,"0.00",,"39","27"
"USW00014846","SANDUSKY, OH US","2014-12-23",,,"0.13",,"53","37"
"USW00014846","SANDUSKY, OH US","2014-12-24",,,"0.49",,"56","40"
"USW00014846","SANDUSKY, OH US","2014-12-25",,,"0.00",,"41","35"
"USW00014846","SANDUSKY, OH US","2014-12-26",,,"0.00",,"49","34"
"USW00014846","SANDUSKY, OH US","2014-12-27",,,"0.08",,"52","42"
"USW00014846","SANDUSKY, OH US","2014-12-28",,,"0.10",,"42","29"
"USW00014846","SANDUSKY, OH US","2014-12-29",,,"0.00",,"32","28"
"USW00014846","SANDUSKY, OH US","2014-12-30",,,"0.00",,"30","21"
"USW00014846","SANDUSKY, OH US","2014-12-31",,,"0.00",,"24","15"
"USW00014846","SANDUSKY, OH US","2015-01-01",,,"0.00",,"33","19"
"USW00014846","SANDUSKY, OH US","2015-01-02",,,"0.00",,"35","25"
"USW00014846","SANDUSKY, OH US","2015-01-03",,,"0.71",,"53","29"
