time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2021-06-21 23:00:00,19,12,64,0.7,,340,9.4,,1010,,
2021-06-22 00:00:00,18,11.1,64,0,,340,7.6,,1011,,
2021-06-22 01:00:00,17,9.9,63,0,,350,9.4,,1011,,
2021-06-22 02:00:00,16,10.1,68,0,,350,14.8,,1011,,
2021-06-22 03:00:00,14,8,67,0,,350,16.6,,1012,,
2021-06-22 04:00:00,13,4.9,58,0,,340,9.4,,1012,,
2021-06-22 05:00:00,12,6.1,67,0,,360,5.4,,1012,,
2021-06-22 06:00:00,12,6.1,67,0,,360,7.6,,1013,,
2021-06-22 07:00:00,12,6.1,67,0,,20,7.6,,1014,,
2021-06-22 08:00:00,13,6.1,63,0,,20,7.6,,1015,,
2021-06-22 09:00:00,14,6.1,59,0,,360,7.6,,1016,,
2021-06-22 10:00:00,15,4.9,51,0,,360,9.4,,1016,,
2021-06-22 11:00:00,16,6.1,52,0,,330,7.6,,1017,,
2021-06-22 12:00:00,16,5,48,0,,330,7.6,,1017,,
2021-06-22 13:00:00,16,6.1,52,0,,340,7.6,,1017,,
2021-06-22 14:00:00,17,5.9,48,0,,350,7.6,,1016,,
2021-06-22 15:00:00,18,5.9,45,0,,350,5.4,,1016,,
2021-06-22 16:00:00,19,5.1,40,0,,350,5.4,,1015,,
2021-06-22 17:00:00,19,6.1,43,0,,180,5.4,,1015,,
2021-06-22 18:00:00,19,5.1,40,0,,0,0,,1015,,5
2021-06-22 19:00:00,20,6,40,0,,0,0,,1015,,
2021-06-22 20:00:00,18,8,52,0,,0,0,,1016,,
2021-06-22 21:00:00,17,7.9,55,0,,170,5.4,,1016,,
2021-06-22 22:00:00,17,7.9,55,0,,0,0,,1017,,
2021-06-22 23:00:00,16,8,59,0,,0,0,,1017,,
